target entry name	locus type
WeinellEntry3820	short exon fragment
WeinellEntry3821	short exon fragment
WeinellEntry3822	short exon fragment
WeinellEntry3823	short exon fragment
WeinellEntry3824	short exon fragment
WeinellEntry3825	short exon fragment
WeinellEntry3826	short exon fragment
WeinellEntry3827	short exon fragment
WeinellEntry3828	short exon fragment
WeinellEntry3829	short exon fragment
WeinellEntry3831	short exon fragment
WeinellEntry3832	short exon fragment
WeinellEntry3833	short exon fragment
WeinellEntry3834	short exon fragment
WeinellEntry3835	short exon fragment
WeinellEntry3837	short exon fragment
WeinellEntry3838	short exon fragment
WeinellEntry3839	short exon fragment
WeinellEntry3840	short exon fragment
WeinellEntry3841	short exon fragment
WeinellEntry3842	short exon fragment
WeinellEntry3843	short exon fragment
WeinellEntry3844	short exon fragment
WeinellEntry3845	short exon fragment
WeinellEntry3847	short exon fragment
WeinellEntry3848	short exon fragment
WeinellEntry3849	short exon fragment
WeinellEntry3850	short exon fragment
WeinellEntry3851	short exon fragment
WeinellEntry3852	short exon fragment
WeinellEntry3853	short exon fragment
WeinellEntry3854	short exon fragment
WeinellEntry3855	short exon fragment
WeinellEntry3856	short exon fragment
WeinellEntry3857	short exon fragment
WeinellEntry3858	short exon fragment
WeinellEntry3859	short exon fragment
WeinellEntry3860	short exon fragment
WeinellEntry3861	short exon fragment
WeinellEntry3862	short exon fragment
WeinellEntry3863	short exon fragment
WeinellEntry3864	short exon fragment
WeinellEntry3865	short exon fragment
WeinellEntry3866	short exon fragment
WeinellEntry3867	short exon fragment
WeinellEntry3868	short exon fragment
WeinellEntry3869	short exon fragment
WeinellEntry3870	short exon fragment
WeinellEntry3871	short exon fragment
WeinellEntry3872	short exon fragment
WeinellEntry3873	short exon fragment
WeinellEntry3874	short exon fragment
WeinellEntry3875	short exon fragment
WeinellEntry3876	short exon fragment
WeinellEntry3877	short exon fragment
WeinellEntry3878	short exon fragment
WeinellEntry3879	short exon fragment
WeinellEntry3880	short exon fragment
WeinellEntry3881	short exon fragment
WeinellEntry3882	short exon fragment
WeinellEntry3883	short exon fragment
WeinellEntry3884	short exon fragment
WeinellEntry3885	short exon fragment
WeinellEntry3886	short exon fragment
WeinellEntry3887	short exon fragment
WeinellEntry3888	short exon fragment
WeinellEntry3889	short exon fragment
WeinellEntry3890	short exon fragment
WeinellEntry3891	short exon fragment
WeinellEntry3892	short exon fragment
WeinellEntry3893	short exon fragment
WeinellEntry3894	short exon fragment
WeinellEntry3895	short exon fragment
WeinellEntry3896	short exon fragment
WeinellEntry3897	short exon fragment
WeinellEntry3898	short exon fragment
WeinellEntry3899	short exon fragment
WeinellEntry3900	short exon fragment
WeinellEntry3902	short exon fragment
WeinellEntry3903	short exon fragment
WeinellEntry3904	short exon fragment
WeinellEntry3905	short exon fragment
WeinellEntry3906	short exon fragment
WeinellEntry3907	short exon fragment
WeinellEntry3908	short exon fragment
WeinellEntry3909	short exon fragment
WeinellEntry3910	short exon fragment
WeinellEntry3911	short exon fragment
WeinellEntry3912	short exon fragment
WeinellEntry3913	short exon fragment
WeinellEntry3914	short exon fragment
WeinellEntry3915	short exon fragment
WeinellEntry3917	short exon fragment
WeinellEntry3918	short exon fragment
WeinellEntry3919	short exon fragment
WeinellEntry3920	short exon fragment
WeinellEntry3921	short exon fragment
WeinellEntry3922	short exon fragment
WeinellEntry3923	short exon fragment
WeinellEntry3924	short exon fragment
WeinellEntry3925	short exon fragment
WeinellEntry3926	short exon fragment
WeinellEntry3927	short exon fragment
WeinellEntry3928	short exon fragment
WeinellEntry3929	short exon fragment
WeinellEntry3930	short exon fragment
WeinellEntry3931	short exon fragment
WeinellEntry3932	short exon fragment
WeinellEntry3933	short exon fragment
WeinellEntry3934	short exon fragment
WeinellEntry3935	short exon fragment
WeinellEntry3936	short exon fragment
WeinellEntry3937	short exon fragment
WeinellEntry3938	short exon fragment
WeinellEntry3939	short exon fragment
WeinellEntry3940	short exon fragment
WeinellEntry3941	short exon fragment
WeinellEntry3942	short exon fragment
WeinellEntry3943	short exon fragment
WeinellEntry3944	short exon fragment
WeinellEntry3945	short exon fragment
WeinellEntry3946	short exon fragment
WeinellEntry3947	short exon fragment
WeinellEntry3948	short exon fragment
WeinellEntry3949	short exon fragment
WeinellEntry3950	short exon fragment
WeinellEntry3952	short exon fragment
WeinellEntry3953	short exon fragment
WeinellEntry3954	short exon fragment
WeinellEntry3955	short exon fragment
WeinellEntry3956	short exon fragment
WeinellEntry3957	short exon fragment
WeinellEntry3958	short exon fragment
WeinellEntry3959	short exon fragment
WeinellEntry3960	short exon fragment
WeinellEntry3961	short exon fragment
WeinellEntry3962	short exon fragment
WeinellEntry3963	short exon fragment
WeinellEntry3964	short exon fragment
WeinellEntry3965	short exon fragment
WeinellEntry3966	short exon fragment
WeinellEntry3967	short exon fragment
WeinellEntry3968	short exon fragment
WeinellEntry3969	short exon fragment
WeinellEntry3970	short exon fragment
WeinellEntry3971	short exon fragment
WeinellEntry3972	short exon fragment
WeinellEntry3973	short exon fragment
WeinellEntry3974	short exon fragment
WeinellEntry3975	short exon fragment
WeinellEntry3976	short exon fragment
WeinellEntry3977	short exon fragment
WeinellEntry3978	short exon fragment
WeinellEntry3979	short exon fragment
WeinellEntry3980	short exon fragment
WeinellEntry3981	short exon fragment
WeinellEntry3982	short exon fragment
WeinellEntry3984	short exon fragment
WeinellEntry3985	short exon fragment
WeinellEntry3986	short exon fragment
WeinellEntry3987	short exon fragment
WeinellEntry3988	short exon fragment
WeinellEntry3989	short exon fragment
WeinellEntry3990	short exon fragment
WeinellEntry3991	short exon fragment
WeinellEntry3992	short exon fragment
WeinellEntry3993	short exon fragment
WeinellEntry3994	short exon fragment
WeinellEntry3995	short exon fragment
WeinellEntry3996	short exon fragment
WeinellEntry3997	short exon fragment
WeinellEntry3998	short exon fragment
WeinellEntry3999	short exon fragment
WeinellEntry4000	short exon fragment
WeinellEntry4001	short exon fragment
WeinellEntry4002	short exon fragment
WeinellEntry4003	short exon fragment
WeinellEntry4004	short exon fragment
WeinellEntry4005	short exon fragment
WeinellEntry4006	short exon fragment
WeinellEntry4007	short exon fragment
WeinellEntry4008	short exon fragment
WeinellEntry4009	short exon fragment
WeinellEntry4010	short exon fragment
WeinellEntry4011	short exon fragment
WeinellEntry4013	short exon fragment
WeinellEntry4014	short exon fragment
WeinellEntry4015	short exon fragment
WeinellEntry4016	short exon fragment
WeinellEntry4017	short exon fragment
WeinellEntry4018	short exon fragment
WeinellEntry4019	short exon fragment
WeinellEntry4020	short exon fragment
WeinellEntry4021	short exon fragment
WeinellEntry4022	short exon fragment
WeinellEntry4023	short exon fragment
WeinellEntry4024	short exon fragment
WeinellEntry4025	short exon fragment
WeinellEntry4026	short exon fragment
WeinellEntry4027	short exon fragment
WeinellEntry4028	short exon fragment
WeinellEntry4029	short exon fragment
WeinellEntry4030	short exon fragment
WeinellEntry4031	short exon fragment
WeinellEntry4032	short exon fragment
WeinellEntry4033	short exon fragment
WeinellEntry4034	short exon fragment
WeinellEntry4035	short exon fragment
WeinellEntry4036	short exon fragment
WeinellEntry4037	short exon fragment
WeinellEntry4038	short exon fragment
WeinellEntry4039	short exon fragment
WeinellEntry4040	short exon fragment
WeinellEntry4041	short exon fragment
WeinellEntry4042	short exon fragment
WeinellEntry4043	short exon fragment
WeinellEntry4044	short exon fragment
WeinellEntry4045	short exon fragment
WeinellEntry4046	short exon fragment
WeinellEntry4047	short exon fragment
WeinellEntry4049	short exon fragment
WeinellEntry4050	short exon fragment
WeinellEntry4051	short exon fragment
WeinellEntry4052	short exon fragment
WeinellEntry4053	short exon fragment
WeinellEntry4054	short exon fragment
WeinellEntry4055	short exon fragment
WeinellEntry4056	short exon fragment
WeinellEntry4057	short exon fragment
WeinellEntry4058	short exon fragment
WeinellEntry4059	short exon fragment
WeinellEntry4060	short exon fragment
WeinellEntry4061	short exon fragment
WeinellEntry4062	short exon fragment
WeinellEntry4063	short exon fragment
WeinellEntry4064	short exon fragment
WeinellEntry4065	short exon fragment
WeinellEntry4066	short exon fragment
WeinellEntry4067	short exon fragment
WeinellEntry4068	short exon fragment
WeinellEntry4069	short exon fragment
WeinellEntry4070	short exon fragment
WeinellEntry4071	short exon fragment
WeinellEntry4072	short exon fragment
WeinellEntry4073	short exon fragment
WeinellEntry4074	short exon fragment
WeinellEntry4075	short exon fragment
WeinellEntry4076	short exon fragment
WeinellEntry4077	short exon fragment
WeinellEntry4078	short exon fragment
WeinellEntry4079	short exon fragment
WeinellEntry4080	short exon fragment
WeinellEntry4081	short exon fragment
WeinellEntry4082	short exon fragment
WeinellEntry4083	short exon fragment
WeinellEntry4084	short exon fragment
WeinellEntry4085	short exon fragment
WeinellEntry4086	short exon fragment
WeinellEntry4087	short exon fragment
WeinellEntry4088	short exon fragment
WeinellEntry4089	short exon fragment
WeinellEntry4090	short exon fragment
WeinellEntry4092	short exon fragment
WeinellEntry4093	short exon fragment
WeinellEntry4094	short exon fragment
WeinellEntry4095	short exon fragment
WeinellEntry4096	short exon fragment
WeinellEntry4097	short exon fragment
WeinellEntry4098	short exon fragment
WeinellEntry4099	short exon fragment
WeinellEntry4100	short exon fragment
WeinellEntry4101	short exon fragment
WeinellEntry4102	short exon fragment
WeinellEntry4103	short exon fragment
WeinellEntry4104	short exon fragment
WeinellEntry4105	short exon fragment
WeinellEntry4106	short exon fragment
WeinellEntry4107	short exon fragment
WeinellEntry4108	short exon fragment
WeinellEntry4109	short exon fragment
WeinellEntry4110	short exon fragment
WeinellEntry4111	short exon fragment
WeinellEntry4112	short exon fragment
WeinellEntry4113	short exon fragment
WeinellEntry4114	short exon fragment
WeinellEntry4115	short exon fragment
WeinellEntry4116	short exon fragment
WeinellEntry4117	short exon fragment
WeinellEntry4118	short exon fragment
WeinellEntry4119	short exon fragment
WeinellEntry4120	short exon fragment
WeinellEntry4121	short exon fragment
WeinellEntry4122	short exon fragment
WeinellEntry4123	short exon fragment
WeinellEntry4124	short exon fragment
WeinellEntry4126	short exon fragment
WeinellEntry4127	short exon fragment
WeinellEntry4128	short exon fragment
WeinellEntry4129	short exon fragment
WeinellEntry4130	short exon fragment
WeinellEntry4131	short exon fragment
WeinellEntry4132	short exon fragment
WeinellEntry4133	short exon fragment
WeinellEntry4134	short exon fragment
WeinellEntry4135	short exon fragment
WeinellEntry4136	short exon fragment
WeinellEntry4137	short exon fragment
WeinellEntry4138	short exon fragment
WeinellEntry4139	short exon fragment
WeinellEntry4140	short exon fragment
WeinellEntry4141	short exon fragment
WeinellEntry4142	short exon fragment
WeinellEntry4143	short exon fragment
WeinellEntry4144	short exon fragment
WeinellEntry4145	short exon fragment
WeinellEntry4146	short exon fragment
WeinellEntry4147	short exon fragment
WeinellEntry4148	short exon fragment
WeinellEntry4149	short exon fragment
WeinellEntry4150	short exon fragment
WeinellEntry4151	short exon fragment
WeinellEntry4152	short exon fragment
WeinellEntry4153	short exon fragment
WeinellEntry4154	short exon fragment
WeinellEntry4156	short exon fragment
WeinellEntry4157	short exon fragment
WeinellEntry4158	short exon fragment
WeinellEntry4159	short exon fragment
WeinellEntry4162	short exon fragment
WeinellEntry4163	short exon fragment
WeinellEntry4164	short exon fragment
WeinellEntry4165	short exon fragment
WeinellEntry4166	short exon fragment
WeinellEntry4167	short exon fragment
WeinellEntry4168	short exon fragment
WeinellEntry4169	short exon fragment
WeinellEntry4170	short exon fragment
WeinellEntry4171	short exon fragment
WeinellEntry4172	short exon fragment
WeinellEntry4174	short exon fragment
WeinellEntry4175	short exon fragment
WeinellEntry4176	short exon fragment
WeinellEntry4177	short exon fragment
WeinellEntry4178	short exon fragment
WeinellEntry4179	short exon fragment
WeinellEntry4180	short exon fragment
WeinellEntry4181	short exon fragment
WeinellEntry4182	short exon fragment
WeinellEntry4183	short exon fragment
WeinellEntry4184	short exon fragment
WeinellEntry4185	short exon fragment
WeinellEntry4186	short exon fragment
WeinellEntry4187	short exon fragment
WeinellEntry4188	short exon fragment
WeinellEntry4189	short exon fragment
WeinellEntry4190	short exon fragment
WeinellEntry4191	short exon fragment
WeinellEntry4192	short exon fragment
WeinellEntry4193	short exon fragment
WeinellEntry4194	short exon fragment
WeinellEntry4195	short exon fragment
WeinellEntry4196	short exon fragment
WeinellEntry4197	short exon fragment
WeinellEntry4198	short exon fragment
WeinellEntry4199	short exon fragment
WeinellEntry4200	short exon fragment
WeinellEntry4201	short exon fragment
WeinellEntry4202	short exon fragment
WeinellEntry4203	short exon fragment
WeinellEntry4204	short exon fragment
WeinellEntry4205	short exon fragment
WeinellEntry4206	short exon fragment
WeinellEntry4207	short exon fragment
WeinellEntry4208	short exon fragment
WeinellEntry4209	short exon fragment
WeinellEntry4210	short exon fragment
WeinellEntry4211	short exon fragment
WeinellEntry4212	short exon fragment
WeinellEntry4213	short exon fragment
WeinellEntry4214	short exon fragment
WeinellEntry4215	short exon fragment
WeinellEntry4216	short exon fragment
WeinellEntry4217	short exon fragment
WeinellEntry4218	short exon fragment
WeinellEntry4219	short exon fragment
WeinellEntry4220	short exon fragment
WeinellEntry4221	short exon fragment
WeinellEntry4222	short exon fragment
WeinellEntry4223	short exon fragment
WeinellEntry4224	short exon fragment
WeinellEntry4225	short exon fragment
WeinellEntry4226	short exon fragment
WeinellEntry4228	short exon fragment
WeinellEntry4229	short exon fragment
WeinellEntry4230	short exon fragment
WeinellEntry4232	short exon fragment
WeinellEntry4233	short exon fragment
WeinellEntry4234	short exon fragment
WeinellEntry4235	short exon fragment
WeinellEntry4236	short exon fragment
WeinellEntry4237	short exon fragment
WeinellEntry4238	short exon fragment
WeinellEntry4239	short exon fragment
WeinellEntry4240	short exon fragment
WeinellEntry4241	short exon fragment
WeinellEntry4242	short exon fragment
WeinellEntry4243	short exon fragment
WeinellEntry4244	short exon fragment
WeinellEntry4245	short exon fragment
WeinellEntry4246	short exon fragment
WeinellEntry4247	short exon fragment
WeinellEntry4248	short exon fragment
WeinellEntry4249	short exon fragment
WeinellEntry4250	short exon fragment
WeinellEntry4251	short exon fragment
WeinellEntry4252	short exon fragment
WeinellEntry4253	short exon fragment
WeinellEntry4254	short exon fragment
WeinellEntry4255	short exon fragment
WeinellEntry4256	short exon fragment
WeinellEntry4257	short exon fragment
WeinellEntry4258	short exon fragment
WeinellEntry4259	short exon fragment
WeinellEntry4260	short exon fragment
WeinellEntry4261	short exon fragment
WeinellEntry4262	short exon fragment
WeinellEntry4263	short exon fragment
WeinellEntry4264	short exon fragment
WeinellEntry4265	short exon fragment
WeinellEntry4266	short exon fragment
WeinellEntry4267	short exon fragment
WeinellEntry4268	short exon fragment
WeinellEntry4270	short exon fragment
WeinellEntry4271	short exon fragment
WeinellEntry4272	short exon fragment
WeinellEntry4273	short exon fragment
WeinellEntry4274	short exon fragment
WeinellEntry4275	short exon fragment
WeinellEntry4276	short exon fragment
WeinellEntry4277	short exon fragment
WeinellEntry4278	short exon fragment
WeinellEntry4279	short exon fragment
WeinellEntry4280	short exon fragment
WeinellEntry4281	short exon fragment
WeinellEntry4282	short exon fragment
WeinellEntry4283	short exon fragment
WeinellEntry4284	short exon fragment
WeinellEntry4285	short exon fragment
WeinellEntry4286	short exon fragment
WeinellEntry4287	short exon fragment
WeinellEntry4288	short exon fragment
WeinellEntry4289	short exon fragment
WeinellEntry4290	short exon fragment
WeinellEntry4291	short exon fragment
WeinellEntry4292	short exon fragment
WeinellEntry4293	short exon fragment
WeinellEntry4294	short exon fragment
WeinellEntry4295	short exon fragment
WeinellEntry4297	short exon fragment
WeinellEntry4298	short exon fragment
WeinellEntry4299	short exon fragment
WeinellEntry4300	short exon fragment
WeinellEntry4301	short exon fragment
WeinellEntry4303	short exon fragment
WeinellEntry4304	short exon fragment
WeinellEntry4305	short exon fragment
WeinellEntry4306	short exon fragment
WeinellEntry4307	short exon fragment
WeinellEntry4308	short exon fragment
WeinellEntry4309	short exon fragment
WeinellEntry4310	short exon fragment
WeinellEntry4311	short exon fragment
WeinellEntry4312	short exon fragment
WeinellEntry4313	short exon fragment
WeinellEntry4314	short exon fragment
WeinellEntry4315	short exon fragment
WeinellEntry4316	short exon fragment
WeinellEntry4317	short exon fragment
WeinellEntry4318	short exon fragment
WeinellEntry4319	short exon fragment
WeinellEntry4320	short exon fragment
WeinellEntry4321	short exon fragment
WeinellEntry4322	short exon fragment
WeinellEntry4323	short exon fragment
WeinellEntry4324	short exon fragment
WeinellEntry4325	short exon fragment
WeinellEntry4326	short exon fragment
WeinellEntry4327	short exon fragment
WeinellEntry4328	short exon fragment
WeinellEntry4329	short exon fragment
WeinellEntry4330	short exon fragment
WeinellEntry4331	short exon fragment
WeinellEntry4332	short exon fragment
WeinellEntry4333	short exon fragment
WeinellEntry4334	short exon fragment
WeinellEntry4335	short exon fragment
WeinellEntry4336	short exon fragment
WeinellEntry4337	short exon fragment
WeinellEntry4338	short exon fragment
WeinellEntry4339	short exon fragment
WeinellEntry4340	short exon fragment
WeinellEntry4341	short exon fragment
WeinellEntry4342	short exon fragment
WeinellEntry4343	short exon fragment
WeinellEntry4344	short exon fragment
WeinellEntry4345	short exon fragment
WeinellEntry4346	short exon fragment
WeinellEntry4347	short exon fragment
WeinellEntry4349	short exon fragment
WeinellEntry4350	short exon fragment
WeinellEntry4351	short exon fragment
WeinellEntry4352	short exon fragment
WeinellEntry4353	short exon fragment
WeinellEntry4354	short exon fragment
WeinellEntry4355	short exon fragment
WeinellEntry4356	short exon fragment
WeinellEntry4357	short exon fragment
WeinellEntry4358	short exon fragment
WeinellEntry4359	short exon fragment
WeinellEntry4360	short exon fragment
WeinellEntry4361	short exon fragment
WeinellEntry4362	short exon fragment
WeinellEntry4363	short exon fragment
WeinellEntry4364	short exon fragment
WeinellEntry4365	short exon fragment
WeinellEntry4366	short exon fragment
WeinellEntry4367	short exon fragment
WeinellEntry4368	short exon fragment
WeinellEntry4369	short exon fragment
WeinellEntry4370	short exon fragment
WeinellEntry4371	short exon fragment
WeinellEntry4372	short exon fragment
WeinellEntry4373	short exon fragment
WeinellEntry4374	short exon fragment
WeinellEntry4375	short exon fragment
WeinellEntry4376	short exon fragment
WeinellEntry4377	short exon fragment
WeinellEntry4378	short exon fragment
WeinellEntry4379	short exon fragment
WeinellEntry4380	short exon fragment
WeinellEntry4381	short exon fragment
WeinellEntry4382	short exon fragment
WeinellEntry4383	short exon fragment
WeinellEntry4384	short exon fragment
WeinellEntry4385	short exon fragment
WeinellEntry4386	short exon fragment
WeinellEntry4387	short exon fragment
WeinellEntry4388	short exon fragment
WeinellEntry4389	short exon fragment
WeinellEntry4390	short exon fragment
WeinellEntry4391	short exon fragment
WeinellEntry4392	short exon fragment
WeinellEntry4393	short exon fragment
WeinellEntry4394	short exon fragment
WeinellEntry4395	short exon fragment
WeinellEntry4397	short exon fragment
WeinellEntry4398	short exon fragment
WeinellEntry4399	short exon fragment
WeinellEntry4400	short exon fragment
WeinellEntry4401	short exon fragment
WeinellEntry4402	short exon fragment
WeinellEntry4403	short exon fragment
WeinellEntry4404	short exon fragment
WeinellEntry4405	short exon fragment
WeinellEntry4406	short exon fragment
WeinellEntry4407	short exon fragment
WeinellEntry4408	short exon fragment
WeinellEntry4409	short exon fragment
WeinellEntry4410	short exon fragment
WeinellEntry4411	short exon fragment
WeinellEntry4412	short exon fragment
WeinellEntry4413	short exon fragment
WeinellEntry4414	short exon fragment
WeinellEntry4415	short exon fragment
WeinellEntry4416	short exon fragment
WeinellEntry4417	short exon fragment
WeinellEntry4418	short exon fragment
WeinellEntry4419	short exon fragment
WeinellEntry4420	short exon fragment
WeinellEntry4421	short exon fragment
WeinellEntry4422	short exon fragment
WeinellEntry4423	short exon fragment
WeinellEntry4424	short exon fragment
WeinellEntry4425	short exon fragment
WeinellEntry4426	short exon fragment
WeinellEntry4427	short exon fragment
WeinellEntry4428	short exon fragment
WeinellEntry4429	short exon fragment
WeinellEntry4430	short exon fragment
WeinellEntry4431	short exon fragment
WeinellEntry4432	short exon fragment
WeinellEntry4433	short exon fragment
WeinellEntry4434	short exon fragment
WeinellEntry4435	short exon fragment
WeinellEntry4436	short exon fragment
WeinellEntry4437	short exon fragment
WeinellEntry4438	short exon fragment
WeinellEntry4439	short exon fragment
WeinellEntry4440	short exon fragment
WeinellEntry4441	short exon fragment
WeinellEntry4442	short exon fragment
WeinellEntry4443	short exon fragment
WeinellEntry4444	short exon fragment
WeinellEntry4445	short exon fragment
WeinellEntry4446	short exon fragment
WeinellEntry4447	short exon fragment
WeinellEntry4448	short exon fragment
WeinellEntry4449	short exon fragment
WeinellEntry4450	short exon fragment
WeinellEntry4451	short exon fragment
WeinellEntry4452	short exon fragment
WeinellEntry4453	short exon fragment
WeinellEntry4454	short exon fragment
WeinellEntry4455	short exon fragment
WeinellEntry4456	short exon fragment
WeinellEntry4457	short exon fragment
WeinellEntry4458	short exon fragment
WeinellEntry4460	short exon fragment
WeinellEntry4461	short exon fragment
WeinellEntry4462	short exon fragment
WeinellEntry4463	short exon fragment
WeinellEntry4464	short exon fragment
WeinellEntry4465	short exon fragment
WeinellEntry4466	short exon fragment
WeinellEntry4467	short exon fragment
WeinellEntry4468	short exon fragment
WeinellEntry4469	short exon fragment
WeinellEntry4470	short exon fragment
WeinellEntry4471	short exon fragment
WeinellEntry4472	short exon fragment
WeinellEntry4474	short exon fragment
WeinellEntry4475	short exon fragment
WeinellEntry4476	short exon fragment
WeinellEntry4478	short exon fragment
WeinellEntry4479	short exon fragment
WeinellEntry4480	short exon fragment
WeinellEntry4481	short exon fragment
WeinellEntry4482	short exon fragment
WeinellEntry4483	short exon fragment
WeinellEntry4484	short exon fragment
WeinellEntry4486	short exon fragment
WeinellEntry4487	short exon fragment
WeinellEntry4488	short exon fragment
WeinellEntry4489	short exon fragment
WeinellEntry4490	short exon fragment
WeinellEntry4491	short exon fragment
WeinellEntry4492	short exon fragment
WeinellEntry4493	short exon fragment
WeinellEntry4494	short exon fragment
WeinellEntry4495	short exon fragment
WeinellEntry4496	short exon fragment
WeinellEntry4497	short exon fragment
WeinellEntry4498	short exon fragment
WeinellEntry4499	short exon fragment
WeinellEntry4500	short exon fragment
WeinellEntry4501	short exon fragment
WeinellEntry4502	short exon fragment
WeinellEntry4503	short exon fragment
WeinellEntry4504	short exon fragment
WeinellEntry4505	short exon fragment
WeinellEntry4506	short exon fragment
WeinellEntry4507	short exon fragment
WeinellEntry4509	short exon fragment
WeinellEntry4510	short exon fragment
WeinellEntry4511	short exon fragment
WeinellEntry4512	short exon fragment
WeinellEntry4513	short exon fragment
WeinellEntry4514	short exon fragment
WeinellEntry4515	short exon fragment
WeinellEntry4516	short exon fragment
WeinellEntry4517	short exon fragment
WeinellEntry4518	short exon fragment
WeinellEntry4519	short exon fragment
WeinellEntry4520	short exon fragment
WeinellEntry4521	short exon fragment
WeinellEntry4522	short exon fragment
WeinellEntry4523	short exon fragment
WeinellEntry4524	short exon fragment
WeinellEntry4525	short exon fragment
WeinellEntry4526	short exon fragment
WeinellEntry4527	short exon fragment
WeinellEntry4528	short exon fragment
WeinellEntry4529	short exon fragment
WeinellEntry4530	short exon fragment
WeinellEntry4531	short exon fragment
WeinellEntry4532	short exon fragment
WeinellEntry4533	short exon fragment
WeinellEntry4534	short exon fragment
WeinellEntry4535	short exon fragment
WeinellEntry4536	short exon fragment
WeinellEntry4537	short exon fragment
WeinellEntry4538	short exon fragment
WeinellEntry4539	short exon fragment
WeinellEntry4540	short exon fragment
WeinellEntry4542	short exon fragment
WeinellEntry4543	short exon fragment
WeinellEntry4544	short exon fragment
WeinellEntry4545	short exon fragment
WeinellEntry4546	short exon fragment
WeinellEntry4547	short exon fragment
WeinellEntry4548	short exon fragment
WeinellEntry4549	short exon fragment
WeinellEntry4550	short exon fragment
WeinellEntry4551	short exon fragment
WeinellEntry4552	short exon fragment
WeinellEntry4553	short exon fragment
WeinellEntry4554	short exon fragment
WeinellEntry4555	short exon fragment
WeinellEntry4557	short exon fragment
WeinellEntry4558	short exon fragment
WeinellEntry4559	short exon fragment
WeinellEntry4560	short exon fragment
WeinellEntry4561	short exon fragment
WeinellEntry4562	short exon fragment
WeinellEntry4563	short exon fragment
WeinellEntry4564	short exon fragment
WeinellEntry4565	short exon fragment
WeinellEntry4566	short exon fragment
WeinellEntry4567	short exon fragment
WeinellEntry4568	short exon fragment
WeinellEntry4569	short exon fragment
WeinellEntry4570	short exon fragment
WeinellEntry4571	short exon fragment
WeinellEntry4572	short exon fragment
WeinellEntry4573	short exon fragment
WeinellEntry4574	short exon fragment
WeinellEntry4575	short exon fragment
WeinellEntry4576	short exon fragment
WeinellEntry4577	short exon fragment
WeinellEntry4578	short exon fragment
WeinellEntry4579	short exon fragment
WeinellEntry4580	short exon fragment
WeinellEntry4581	short exon fragment
WeinellEntry4583	short exon fragment
WeinellEntry4584	short exon fragment
WeinellEntry4585	short exon fragment
WeinellEntry4586	short exon fragment
WeinellEntry4587	short exon fragment
WeinellEntry4588	short exon fragment
WeinellEntry4589	short exon fragment
WeinellEntry4590	short exon fragment
WeinellEntry4591	short exon fragment
WeinellEntry4592	short exon fragment
WeinellEntry4593	short exon fragment
WeinellEntry4594	short exon fragment
WeinellEntry4595	short exon fragment
WeinellEntry4596	short exon fragment
WeinellEntry4597	short exon fragment
WeinellEntry4598	short exon fragment
WeinellEntry4599	short exon fragment
WeinellEntry4600	short exon fragment
WeinellEntry4601	short exon fragment
WeinellEntry4602	short exon fragment
WeinellEntry4603	short exon fragment
WeinellEntry4604	short exon fragment
WeinellEntry4605	short exon fragment
WeinellEntry4606	short exon fragment
WeinellEntry4607	short exon fragment
WeinellEntry4608	short exon fragment
WeinellEntry4609	short exon fragment
WeinellEntry4610	short exon fragment
WeinellEntry4611	short exon fragment
WeinellEntry4612	short exon fragment
WeinellEntry4613	short exon fragment
WeinellEntry4614	short exon fragment
WeinellEntry4615	short exon fragment
WeinellEntry4616	short exon fragment
WeinellEntry4617	short exon fragment
WeinellEntry4618	short exon fragment
WeinellEntry4619	short exon fragment
WeinellEntry4620	short exon fragment
WeinellEntry4621	short exon fragment
WeinellEntry4622	short exon fragment
WeinellEntry4623	short exon fragment
WeinellEntry4625	short exon fragment
WeinellEntry4626	short exon fragment
WeinellEntry4627	short exon fragment
WeinellEntry4628	short exon fragment
WeinellEntry4629	short exon fragment
WeinellEntry4630	short exon fragment
WeinellEntry4631	short exon fragment
WeinellEntry4632	short exon fragment
WeinellEntry4633	short exon fragment
WeinellEntry4634	short exon fragment
WeinellEntry4635	short exon fragment
WeinellEntry4636	short exon fragment
WeinellEntry4637	short exon fragment
WeinellEntry4638	short exon fragment
WeinellEntry4639	short exon fragment
WeinellEntry4640	short exon fragment
WeinellEntry4641	short exon fragment
WeinellEntry4642	short exon fragment
WeinellEntry4643	short exon fragment
WeinellEntry4645	short exon fragment
WeinellEntry4646	short exon fragment
WeinellEntry4647	short exon fragment
WeinellEntry4648	short exon fragment
WeinellEntry4649	short exon fragment
WeinellEntry4650	short exon fragment
WeinellEntry4651	short exon fragment
WeinellEntry4652	short exon fragment
WeinellEntry4653	short exon fragment
WeinellEntry4654	short exon fragment
WeinellEntry4655	short exon fragment
WeinellEntry4656	short exon fragment
WeinellEntry4657	short exon fragment
WeinellEntry4658	short exon fragment
WeinellEntry4659	short exon fragment
WeinellEntry4660	short exon fragment
WeinellEntry4661	short exon fragment
WeinellEntry4662	short exon fragment
WeinellEntry4663	short exon fragment
WeinellEntry4664	short exon fragment
WeinellEntry4665	short exon fragment
WeinellEntry4666	short exon fragment
WeinellEntry4667	short exon fragment
WeinellEntry4668	short exon fragment
WeinellEntry4669	short exon fragment
WeinellEntry4670	short exon fragment
WeinellEntry4671	short exon fragment
WeinellEntry4672	short exon fragment
WeinellEntry4673	short exon fragment
WeinellEntry4674	short exon fragment
