group1247	1	55349900	55356608
group1248	1	314452399	314459154
group1250	1	36300080	36308400
group1252	1	16600001	16601102
group1253	1	333642973	333645796
group1254	1	192701484	192704707
group1256	7	3870383	3879830
group1257	1	82848731	82855824
group1259	Z	41140775	41142983
group1260	4	20900004	20905374
group1261	1	330555906	330558851
group1262	3	127827419	127834912
group1263	3	186997276	186999999
group1264	2	108880001	108885709
group1265	2	225903990	225911515
group1266	1	267136976	267140000
group1267	2	250163388	250177947
group1268	1	333298020	333300000
group1269	4	8640001	8652750
group1270	2	149992212	149999918
group1271	3	176869958	176879234
group1272	3	159721358	159722666
group1273	3	210220151	210230817
group1274	3	30080962	30095327
group1275	1	223028156	223035986
group1276	4	118668563	118680000
group1277	1	268027281	268028429
group1278	MIC_2	27960002	27960928
group1279	Z	4334010	4340000
group1280	5	14367147	14371980
group1281	2	264778715	264780000
group1282	1	225550848	225553250
group1283	2	274482857	274485731
group1284	1	234342805	234349087
group1285	Z	71894559	71899977
group1286	3	92460001	92467601
group1287	2	72892202	72900000
group1288	6	7520510	7536937
group1289	5	29607567	29613508
group1290	2	149177574	149180000
group1291	1	132143990	132145309
group1292	1	172673027	172680000
group1293	1	55363182	55374189
group1294	1	205649397	205653992
group1295	3	192903764	192911547
group1296	3	69642610	69656250
group1297	3	65655549	65658078
group1298	6	30301597	30320000
group1299	3	99201038	99202645
group1300	1	53291199	53292852
group1301	1	319413678	319417957
group1302	3	80346617	80360000
group1303	6	38889433	38900000
group1304	1	155022810	155024453
group1305	Z	86033020	86038512
group1306	Z	18662431	18676766
group1307	3	84203605	84218317
group1309	2	88960002	88969554
group1310	2	224891341	224899131
group1311	1	331946366	331956394
group1312	1	55695991	55699902
group1313	MIC_4	15927172	15935700
group1314	MIC_2	27925799	27937218
group1315	2	276700001	276706515
group1316	3	83165676	83167129
group1317	Z	37400616	37409131
group1318	4	169106132	169111332
group1319	1	304000005	304005393
group1320	3	111167358	111173920
group1321	3	22160001	22162126
group1322	Z	43540002	43551113
group1323	4	89704178	89718490
group1324	2	282671756	282674813
group1325	1	331794907	331796573
group1326	3	195586087	195587364
group1327	1	97980001	97980826
group1328	1	267488265	267497427
group1329	3	66460001	66464918
group1330	1	207380819	207390775
group1331	2	237620002	237625896
group1332	1	173868219	173871904
group1333	3	175584269	175588193
group1334	1	119241033	119246224
group1335	4	169080001	169081509
group1336	Z	43693622	43700000
group1337	MIC_4	16845979	16859858
group1338	3	157421559	157431867
group1339	2	109360574	109366511
group1341	1	362172954	362179917
group1342	1	119260001	119269409
group1343	1	16695819	16699627
group1344	1	223966480	223972849
group1345	3	74420001	74424888
group1346	MIC_3	7875278	7880000
group1347	4	42580002	42584425
group1348	3	22175313	22178606
group1349	3	193507542	193508764
group1350	1	162580001	162588412
group1351	7	23589423	23597172
group1352	2	263323027	263330673
group1353	3	73161063	73166407
group1354	2	263526006	263527509
group1355	4	130920003	130928554
group1356	1	33740002	33741981
group1357	2	235333490	235337581
group1358	1	170522604	170531264
group1360	4	90204426	90211073
group1361	3	151389120	151398865
group1363	1	56781137	56797954
group1365	1	224727551	224729094
group1366	1	319741946	319753773
group1367	6	19760084	19767066
group1368	MIC_5	21420001	21435913
group1369	3	22480544	22488342
group1370	4	118324760	118334874
group1371	2	202705476	202711057
group1372	1	235580187	235584623
group1373	3	21900001	21902274
group1374	2	241140001	241144258
group1375	1	206033458	206039999
group1376	1	162634601	162636053
group1377	2	131444512	131453173
group1378	1	132500093	132507264
group1379	3	128460001	128469383
group1380	2	223880001	223884696
group1381	4	33342708	33343863
group1382	6	39360001	39367365
group1383	1	281720001	281733328
group1384	1	223406924	223409576
group1385	1	213367698	213378058
group1386	1	51802408	51814942
group1387	3	180333076	180338422
group1388	MIC_10	8548754	8555278
group1389	1	74473163	74480000
group1390	4	28900001	28904512
group1391	1	55180030	55192965
group1392	3	172100001	172105658
group1393	4	152309072	152311358
group1394	1	206228081	206236496
group1395	3	97600001	97614545
group1396	1	208520374	208525411
group1397	2	62283934	62296504
group1398	3	125046951	125051873
group1400	3	30162244	30173469
group1401	3	159774639	159776208
group1402	3	157577038	157579975
group1403	Z	46683892	46688769
group1404	2	263821060	263826491
group1406	4	137841936	137848995
group1407	3	172862294	172873064
group1408	3	87030163	87033770
group1409	1	92504559	92512059
group1410	4	141789912	141800000
group1411	1	234240461	234246304
group1412	7	29960001	29964212
group1413	MIC_6	8084758	8093336
group1414	MIC_8	1612015	1619998
group1415	1	16520807	16534005
group1416	1	54304479	54307037
group1418	MIC_4	16480001	16485796
group1419	1	267314234	267320000
group1420	MIC_8	9508021	9517024
group1421	2	148542553	148544933
group1422	3	124660037	124661906
group1423	1	173866831	173877247
group1424	6	16764065	16772487
group1425	1	276255412	276260000
group1426	1	99134341	99139998
group1427	4	118434725	118439996
group1428	2	232820001	232824184
group1429	3	88486848	88495683
group1430	1	314593460	314599998
group1431	5	4161874	4169866
group1432	3	128932370	128933717
group1433	3	82646518	82658031
group1434	6	30407272	30419165
group1435	1	275917006	275920000
group1436	3	186484377	186488528
group1437	3	67700001	67712076
group1438	1	141101875	141117462
group1439	2	202702657	202707597
group1440	2	264103187	264119999
group1441	1	276121145	276132517
group1442	3	99909148	99917150
group1443	3	186844396	186853624
group1444	1	164806439	164812385
group1445	4	177065841	177069345
group1446	1	224667375	224669064
group1447	1	225762332	225771639
group1448	4	28848539	28859983
group1449	1	267802477	267810367
group1450	1	301140203	301150689
group1451	4	97051992	97060000
group1452	4	157987414	157991156
group1453	1	56231083	56239326
group1454	4	33280001	33288017
group1455	3	149241196	149249791
group1456	7	9013204	9020000
group1457	7	10340001	10341323
group1459	3	74362017	74379182
group1460	4	157757387	157759070
group1461	1	314500977	314502733
group1462	5	32200992	32203501
group1463	4	177217049	177220000
group1464	1	262327122	262337847
group1465	2	225891666	225899995
group1466	3	159694602	159700000
group1467	4	130642335	130656131
group1468	1	267540248	267544140
group1469	4	115470771	115480000
group1470	1	284689246	284693487
group1471	3	187027092	187039997
group1472	MIC_6	17765052	17779924
group1473	1	47560001	47567331
group1474	MIC_4	15560411	15573078
group1475	3	177915232	177917779
group1476	4	168646574	168650794
group1477	1	115544401	115559096
group1478	1	172720643	172727270
group1479	1	234200001	234207653
group1480	3	125288849	125290584
group1481	1	55247334	55254749
group1482	Z	75684850	75694588
group1484	1	224472112	224477501
group1485	6	30420001	30424742
group1487	MIC_9	13652295	13654820
group1488	MIC_9	13657232	13660000
group1489	MIC_9	13839342	13840000
group1490	MIC_9	13524349	13526760
group1491	MIC_9	13833232	13834786
group1492	MIC_9	13943449	13959999
group1494	MIC_9	14018957	14020000
group1498	MIC_9	14060069	14066968
group1500	1	155067147	155068319
group1501	3	93627449	93639924
group1502	2	142766569	142769897
group1505	MIC_9	15244187	15256404
group1507	1	163485043	163489151
group1508	1	328166907	328179503
group1509	2	186953874	186957692
group1510	MIC_6	2342433	2355434
group1511	3	101453245	101460000
group1512	5	4140002	4147624
group1513	1	246080001	246082614
group1514	MIC_8	622392	635866
group1515	4	144180002	144184744
group1516	5	41900381	41913223
group1519	2	196742753	196753171
group1520	3	45696607	45697828
group1524	Z	44048612	44059125
group1525	2	167001942	167008515
group1526	2	166976309	166979660
group1527	3	72285856	72289948
group1528	7	44981782	44990818
group1529	1	44177039	44179417
group1530	3	179613009	179618313
group1531	MIC_6	6260001	6271116
group1533	4	112501016	112504767
group1534	Z	9120001	9137571
group1536	MIC_5	1080292	1086983
group1537	MIC_3	22013741	22020000
group1538	1	50824615	50826292
group1540	1	287340001	287346143
group1541	Z	101997619	102000000
group1543	2	169010774	169012013
group1545	Z	126649114	126654750
group1546	2	152751854	152759158
group1547	4	95612516	95615347
group1549	2	60540061	60548360
group1550	1	156449010	156459250
group1551	5	61675625	61679055
group1552	3	165312809	165320000
group1553	3	76600252	76607659
group1555	1	37380001	37388550
group1556	4	28263114	28280000
group1557	6	5567616	5578660
group1558	4	142121332	142128665
group1559	3	29300876	29314482
group1560	3	185113945	185119691
group1561	1	266594226	266600000
group1562	4	161178438	161180000
group1564	4	8900001	8907832
group1565	2	235820001	235824403
group1566	3	178781116	178789004
group1567	Z	10940001	10946221
group1568	1	151283553	151291578
group1569	6	16820001	16824983
group1570	MIC_4	1384483	1400000
group1571	MIC_1	29640032	29645163
group1572	5	8855587	8860000
group1573	2	151991904	151993530
group1574	2	197467429	197480000
group1577	MIC_6	11600429	11620000
group1578	2	205164308	205179228
group1579	7	18929531	18937973
group1582	2	72074017	72076108
group1583	2	87840001	87846837
group1584	6	53371001	53378580
group1585	3	142560404	142575986
group1586	4	158782213	158784508
group1591	2	288464222	288479460
group1592	3	42440001	42448471
group1593	3	140380004	140388353
group1595	2	93394137	93395202
group1596	1	67083971	67090063
group1598	1	213684151	213699241
group1601	2	254545574	254558285
group1603	5	61912710	61920000
group1604	2	160640059	160648826
group1605	6	16480147	16500000
group1607	1	356915443	356919999
group1608	2	145141439	145158003
group1609	4	136187307	136189510
group1610	1	188826695	188839999
group1611	1	193307566	193309802
group1612	MIC_3	930444	940000
group1613	3	62308611	62318481
group1614	Z	28123146	28139436
group1615	1	62807847	62818775
group1616	2	85772344	85780000
group1618	1	259880001	259881261
group1619	7	53067012	53069769
group1621	6	7900001	7902528
group1622	6	9181523	9189756
group1625	3	74832289	74840000
group1626	5	30951463	30960000
group1627	2	164791161	164800000
group1629	1	320409990	320419999
group1630	1	91735292	91737502
group1631	2	138491542	138500000
group1632	3	168400001	168404922
group1633	4	162230244	162239722
group1634	2	240360002	240373217
group1635	MIC_8	674244	679999
group1636	1	286000196	286012811
group1637	1	48583280	48596430
group1638	3	60156557	60160000
group1639	MIC_9	14129997	14140000
group1642	1	315783261	315794026
group1645	Z	92820001	92822563
group1646	Z	92200001	92206017
group1648	5	25800564	25807800
group1649	MIC_1	31733386	31739929
group1650	MIC_8	15350906	15356210
group1652	1	229902613	229915220
group1654	MIC_2	27107385	27113751
group1655	3	111252508	111260000
group1656	3	171691482	171699656
group1659	MIC_4	14913789	14920000
group1661	MIC_4	877350	880000
group1663	3	49563788	49565576
group1664	3	51748284	51752764
group1665	1	56680265	56682424
group1666	MIC_3	27729735	27739999
group1668	4	42058254	42060000
group1669	MIC_1	18051422	18059853
group1670	3	177061330	177067081
group1671	3	148024867	148038418
group1672	2	192760379	192773538
group1673	2	197988355	197998628
group1674	2	187300235	187307219
group1675	MIC_7	19230825	19239999
group1677	Z	52308815	52320000
group1678	1	67464367	67474943
group1679	MIC_3	14044588	14060000
group1680	1	236803059	236818863
group1682	1	294770332	294772689
group1684	1	76160002	76176158
group1685	1	73231234	73238380
group1686	MIC_10	4100103	4113130
group1688	2	159820001	159835527
group1689	2	160120001	160122267
group1690	1	117666147	117679999
group1692	1	32266957	32279494
group1693	1	196440449	196456742
group1694	MIC_3	1560001	1569580
group1698	MIC_7	580194	597902
group1699	3	178648451	178650811
group1700	3	179612161	179619998
group1701	Z	96521460	96530217
group1702	2	221651466	221660000
group1703	Z	11603089	11609301
group1704	Z	12384857	12400000
group1707	2	123823231	123825331
group1709	2	125928771	125936216
group1710	1	120720001	120728497
group1711	1	319506562	319508922
group1712	MIC_5	24726269	24734642
group1713	7	28827315	28832740
group1715	5	14371197	14379457
group1716	5	62500077	62519912
group1717	3	113440001	113446562
group1718	7	7860431	7879650
group1720	MIC_5	786665	800000
group1721	3	78212673	78220000
group1722	4	140752084	140760000
group1724	2	123060001	123077758
group1725	MIC_7	1360846	1365300
group1726	3	98460648	98480000
group1727	1	345721404	345737728
group1728	2	107026280	107040000
group1729	MIC_8	15769634	15779999
group1732	MIC_4	25303596	25311695
group1733	6	25405943	25408462
group1734	MIC_1	21520001	21530426
group1735	1	24196516	24199935
group1738	1	248121826	248129281
group1739	7	35280001	35299278
group1740	1	178845423	178856276
group1741	Z	118300001	118302813
group1742	Z	24691978	24697598
group1743	2	179520001	179531433
group1744	MIC_3	10740232	10755219
group1745	1	304780001	304799999
group1746	1	266480270	266489241
group1747	MIC_6	13800001	13811996
group1749	2	18560001	18571517
group1750	3	121680001	121682877
group1751	2	23880001	23898272
group1752	2	161755505	161759999
group1753	MIC_9	7700001	7705735
group1754	MIC_9	14141488	14157093
group1755	2	35874691	35880000
group1756	2	161926010	161929192
group1757	5	38054207	38060000
group1758	3	129440001	129459131
group1759	MIC_5	24783025	24792798
group1760	3	108609293	108619999
group1761	4	78843387	78850862
group1762	3	182020001	182038089
group1763	3	37248080	37258120
group1764	4	87924588	87933101
group1765	2	14800003	14804264
group1766	MIC_3	22486454	22500000
group1768	3	109623237	109639818
group1769	MIC_6	3920018	3931919
group1770	MIC_1	31943313	31953782
group1772	MIC_11	4146875	4159998
group1773	MIC_1	20000001	20014160
group1774	MIC_7	1317354	1320000
group1775	Z	39107092	39119499
group1776	MIC_10	3440001	3450692
group1777	3	125900002	125905086
group1778	1	205993348	205999972
group1780	1	330724839	330737272
group1781	MIC_10	620001	635881
group1782	MIC_11	5208723	5219317
group1783	MIC_7	17340872	17357873
group1784	4	189292672	189300000
group1785	Z	85083278	85099999
group1786	2	37201790	37218358
group1788	4	45161080	45178452
group1789	MIC_5	19860001	19877435
group1790	5	43453740	43460000
group1791	5	60080267	60099694
group1792	MIC_7	13073264	13079999
group1793	1	8967383	8980000
group1794	MIC_6	3663303	3679132
group1796	1	154662612	154677546
group1797	MIC_8	729556	739999
group1798	7	25685155	25696843
group1800	2	85227811	85234132
group1801	MIC_5	12740002	12755603
group1802	2	214010215	214018797
group1803	2	206381323	206399682
group1804	MIC_2	9343588	9360000
group1807	3	221641877	221652990
group1809	MIC_3	25853005	25858822
group1811	2	36240002	36260000
group1813	MIC_9	13573855	13580000
group1814	Z	4300001	4319829
group1816	MIC_7	11265982	11280000
group1817	MIC_10	8163103	8179811
group1818	MIC_1	30982968	30995368
group1819	2	308751372	308755943
group1820	Z	138988533	138997912
group1822	3	54040757	54047411
group1823	Z	133421132	133439080
group1824	1	329260001	329273317
group1826	Z	96590268	96592463
group1827	2	262835499	262840000
group1828	2	86415948	86420000
group1829	MIC_7	13440001	13452248
group1830	4	84747995	84758424
group1831	MIC_9	8637128	8640000
group1832	MIC_4	15220001	15226557
group1834	Z	84422903	84439295
group1835	5	62080002	62083869
group1838	3	27783715	27796059
group1839	2	196460836	196473453
group1840	2	121692057	121699473
group1841	2	247777094	247779727
group1842	1	2547923	2553805
group1843	2	600002	618667
group1844	4	96100001	96106402
group1848	4	137770161	137779993
group1850	2	153840355	153852031
group1852	4	8882666	8886062
group1853	MIC_8	15102105	15108856
group1854	2	152160025	152171053
group1855	1	246543533	246560000
group1856	1	243160002	243174593
group1858	MIC_8	122440	128131
group1859	4	110961974	110978875
group1860	3	39380135	39395549
group1861	MIC_9	13746882	13749924
group1862	MIC_9	13144656	13148016
group1864	MIC_10	3051618	3059999
group1865	MIC_7	641180	643296
group1866	MIC_3	23200369	23218876
group1867	1	355169495	355180000
group1868	2	20007202	20020000
group1869	MIC_5	860006	869272
group1870	1	349080242	349087621
group1871	2	4761703	4771429
group1872	3	222100956	222109787
group1873	2	37426189	37439510
group1874	MIC_8	1625168	1636983
group1876	Z	115960002	115973882
group1878	2	221993261	222000000
group1879	MIC_7	17143121	17157993
group1880	MIC_10	1261641	1274464
group1881	Z	140884199	140900000
group1882	2	231442740	231459404
group1884	MIC_7	15780001	15787894
group1885	1	5900002	5910697
group1886	7	1160943	1174910
group1889	MIC_9	13944490	13957848
group1891	4	70846018	70859023
group1892	1	108300001	108309463
group1896	5	61909244	61912645
group1898	MIC_10	2346547	2350622
group1899	MIC_9	14035050	14039999
group1900	6	12823664	12838881
group1901	MIC_7	18995705	19000000
group1903	1	221348951	221359999
group1904	MIC_3	8380002	8394924
group1905	MIC_11	9075336	9078198
group1908	MIC_10	980001	985567
group1909	1	170029360	170037616
group1910	MIC_11	7160001	7179999
group1911	4	27045438	27059133
group1912	1	472322	480000
group1914	MIC_6	80001	90263
group1916	6	10380001	10395961
group1917	2	222020285	222038326
group1918	2	15940295	15952961
group1919	MIC_3	19840002	19855000
group1921	4	2767965	2780000
group1923	3	213140085	213147987
group1925	4	169386821	169395890
group1926	1	12105870	12118746
group1927	MIC_9	13947459	13949890
group1928	Z	11280001	11289550
group1929	Z	145620001	145633407
group1930	7	52462129	52473865
group1931	1	118280001	118286743
group1932	MIC_2	269232	276386
group1934	Z	22400014	22420000
group1937	Z	128961306	128972547
group1938	MIC_3	26500001	26518042
group1939	MIC_6	22080002	22084955
group1942	MIC_7	7402392	7411903
group1944	MIC_4	983677	999533
group1945	3	56403121	56417042
group1946	MIC_10	2182114	2186996
group1948	MIC_9	6623833	6634465
group1949	Z	115758792	115759999
group1950	MIC_9	13909414	13917188
group1951	3	71101914	71116457
group1952	MIC_3	8660106	8677208
group1953	4	110342560	110349277
group1955	3	215288974	215299809
group1956	2	23965816	23972285
group1957	MIC_11	5883629	5899999
group1958	3	17400001	17401756
group1960	MIC_1	31424265	31427007
group1963	Z	95821091	95828156
group1964	2	18976765	18980000
group1966	MIC_3	25800001	25813070
group1967	3	155140144	155159947
group1968	1	126600001	126606138
group1969	2	250204093	250210424
group1971	7	51380261	51387557
group1973	2	14980201	14985867
group1974	MIC_3	25622827	25638119
group1975	MIC_9	13624604	13638982
group1976	2	4727703	4739394
group1977	5	26640002	26642575
group1978	2	155003967	155006861
group1979	1	209880001	209899639
group1980	2	5660001	5679376
group1981	MIC_3	27885950	27891899
group1982	MIC_8	17401337	17411557
group1984	MIC_2	10964447	10979999
group1985	3	79484167	79497838
group1986	MIC_1	936857	940000
group1987	MIC_9	13465161	13472512
group1988	MIC_8	9081819	9100000
group1990	MIC_6	2507284	2510116
group1992	1	339642652	339659641
group1995	MIC_8	6649787	6654506
group1996	Z	137523595	137532495
group1998	MIC_9	13733077	13735198
group2000	Z	22101981	22119060
group2001	2	14882703	14900000
group2002	MIC_9	13441092	13448381
group2003	2	206571202	206580000
group2005	MIC_9	11429081	11439999
group2006	4	118313392	118319509
group2008	2	9551342	9560000
group2009	Z	134840002	134857068
group2010	2	13173207	13180000
group2011	MIC_5	366701	379998
group2012	MIC_3	11707960	11720000
group2014	3	60780326	60796849
group2015	2	5215312	5218592
group2016	7	47268063	47279999
group2019	6	14241635	14255762
group2021	Z	6480951	6499806
group2023	1	6580001	6594788
group2026	MIC_5	24395017	24399999
group2027	3	61512149	61518589
group2028	MIC_3	29274648	29278568
group2030	3	206200224	206214291
group2031	4	42143100	42160000
group2032	4	114660001	114668962
group2033	MIC_9	5347407	5358298
group2034	MIC_4	934794	940000
group2036	3	101587688	101600000
group2037	Z	146364221	146375916
group2038	MIC_9	14123713	14137832
group2039	3	169586123	169588572
group2041	1	75815252	75817452
group2042	1	333460001	333466250
group2043	MIC_5	361623	375907
group2044	2	24740366	24748082
group2045	MIC_9	10880462	10888381
group2046	2	21767134	21779825
group2048	3	57120001	57123671
group2049	3	83606280	83613715
group2053	2	14920002	14933126
group2055	2	237487738	237490641
group2056	4	93784674	93796788
group2057	3	73394018	73397696
group2058	7	52295107	52300000
group2061	MIC_1	30460302	30464805
group2062	3	60390349	60400000
group2063	MIC_3	29676041	29679999
group2064	1	261464847	261478193
group2065	Z	141929863	141939786
group2067	Z	121049819	121052279
group2070	4	34840001	34846757
group2072	Z	84501815	84511719
group2073	3	73168722	73179999
group2077	4	155355407	155359997
group2078	Z	131040119	131048108
group2079	2	34401525	34413117
group2080	1	89537960	89540000
group2081	2	88920989	88924706
group2082	4	169040001	169050247
group2084	4	89621578	89632257
group2085	MIC_5	12816540	12819999
group2086	MIC_8	15168437	15177214
group2087	MIC_4	23480006	23491438
group2089	1	374063694	374075813
group2090	2	127560411	127571923
group2091	Z	120090089	120099027
group2092	2	238060001	238073357
group2093	2	49424203	49427592
group2094	Z	121093610	121100000
group2096	6	23140002	23159467
group2097	MIC_5	2280001	2295627
group2098	2	19923084	19928014
group2099	1	208300001	208312911
group2100	3	83401444	83417079
group2104	MIC_6	10880064	10889960
group2105	1	117364794	117373096
group2106	MIC_3	29168192	29178083
group2107	MIC_9	13520450	13522105
group2108	1	329780301	329796170
group2110	3	168665989	168676064
group2112	2	15060143	15063425
group2113	2	161860001	161868889
group2115	MIC_3	2615026	2619996
group2116	2	150628056	150639999
group2118	4	78733080	78740000
group2120	MIC_6	1160001	1176311
group2122	Z	132560001	132567702
group2123	MIC_9	6631795	6637683
group2124	MIC_2	9861575	9877255
group2126	MIC_9	13624588	13626975
group2127	4	126369505	126370870
group2128	MIC_9	13921364	13925663
group2130	MIC_9	13698988	13700000
group2133	4	75802165	75807778
group2134	1	354603788	354615049
group2135	4	33047051	33057046
group2136	5	58732739	58735025
group2137	MIC_8	1169349	1170531
group2138	MIC_10	4686729	4693698
group2139	4	57720052	57732817
group2140	5	62266668	62277157
group2141	1	223920057	223929173
group2142	4	146500001	146507721
group2145	2	139961473	139975818
group2146	Z	147005406	147019999
group2148	2	113551970	113558226
group2149	MIC_3	29493528	29497651
group2150	1	245571760	245580000
group2155	Z	119840266	119842632
group2158	2	82900605	82919997
group2162	2	18785924	18796714
group2164	1	48075108	48076782
group2165	7	67998	79959
group2166	1	250911749	250917607
group2168	MIC_7	10087630	10093529
group2169	3	208725393	208728811
group2170	7	14231173	14239492
group2171	3	171427404	171440000
group2172	2	223080001	223089878
group2174	1	285060161	285073007
group2178	MIC_6	11535120	11539993
group2180	Z	3800004	3805449
group2181	Z	110041387	110055319
group2182	2	184763378	184772088
group2184	MIC_8	280001	280924
group2188	MIC_1	733398	740000
group2189	MIC_10	9641622	9653132
group2190	1	261490093	261500000
group2193	2	222743124	222752254
group2194	4	85266720	85280000
group2195	MIC_8	7101804	7107964
group2197	MIC_4	24990993	25000000
group2199	4	54340002	54344667
group2200	2	168965653	168979718
group2201	MIC_5	6040044	6053111
group2205	MIC_9	14020027	14028205
group2206	1	297627706	297639312
group2208	2	153060658	153075270
group2209	5	9120001	9125514
group2210	1	258770199	258780000
group2211	3	57500007	57511925
group2215	2	199924971	199931373
group2216	MIC_11	5594681	5600000
group2217	7	26483651	26486790
group2218	Z	128742630	128756613
group2219	1	80700001	80711310
group2220	MIC_10	7960006	7967721
group2221	MIC_9	14490268	14498334
group2223	MIC_2	5388849	5399026
group2225	MIC_6	695178	700000
group2226	4	61741950	61760000
group2227	4	95520001	95529527
group2228	Z	108783954	108797406
group2229	2	126480076	126484309
group2230	Z	100645626	100659665
group2231	MIC_3	29120170	29130947
group2232	6	12800001	12818756
group2233	4	144130744	144138643
group2234	5	44027181	44033916
group2236	MIC_6	470200	480000
group2239	2	287697055	287700000
group2240	1	357983925	357996005
group2241	Z	129204429	129214433
group2242	MIC_4	1240004	1242889
group2243	4	157920001	157926102
group2244	4	9160375	9162993
group2245	1	228181765	228188996
group2246	MIC_3	23180001	23192986
group2248	MIC_11	5409744	5420000
group2249	2	5132280	5140000
group2250	2	29568844	29577199
group2251	Z	2220166	2222522
group2252	MIC_9	14001066	14010173
group2253	MIC_4	6948440	6958438
group2254	4	82014961	82020000
group2255	1	3320001	3339847
group2256	2	286922144	286932064
group2257	MIC_9	13480173	13482347
group2258	6	41660163	41676958
group2259	MIC_2	5784314	5792430
group2260	MIC_3	10269972	10280000
group2261	Z	7040002	7043891
group2264	4	171200425	171210723
group2265	MIC_4	3300367	3318088
group2266	5	50605724	50619999
group2267	MIC_10	7928951	7939999
group2271	1	363820002	363830576
group2272	MIC_7	4260001	4267011
group2273	3	26041654	26054239
group2274	Z	41684320	41687094
group2275	Z	3710182	3719429
group2279	MIC_11	6992175	6999954
group2280	Z	139210441	139218229
group2281	MIC_8	8067235	8077107
group2284	1	214505867	214520000
group2285	MIC_2	23506757	23520000
group2288	5	62233711	62238038
group2291	MIC_7	19340001	19345685
group2293	5	21825485	21836583
group2297	4	93764259	93776341
group2298	MIC_7	13360001	13374775
group2299	Z	100768088	100778458
group2300	1	177074633	177079874
group2302	4	74104098	74111663
group2303	MIC_10	1960373	1971651
group2304	MIC_9	13565176	13572220
group2305	3	4820046	4832399
group2307	MIC_10	40188	48369
group2308	MIC_9	13580001	13586163
group2309	2	281800050	281807066
group2311	MIC_1	29440001	29450363
group2318	MIC_10	10140095	10147151
group2320	4	93844243	93854921
group2321	MIC_2	1501302	1520000
group2322	MIC_3	21700001	21713632
group2324	MIC_6	14752078	14757279
group2325	7	24324496	24339997
group2328	2	2765151	2774920
group2329	4	119220730	119231266
group2330	MIC_2	28520001	28526074
group2331	MIC_4	12727071	12739882
group2332	3	39802761	39810505
group2333	Z	116180001	116198108
group2335	2	37992461	38000000
group2337	4	70200001	70212722
group2339	5	540001	557358
group2340	2	8787493	8794294
group2343	MIC_2	6388246	6400000
group2344	MIC_3	29660012	29665029
group2346	1	31542395	31545066
group2348	5	62380633	62394581
group2349	Z	7180001	7191166
group2351	2	168340964	168354811
group2353	3	3364218	3379818
group2354	5	60520001	60527782
group2355	MIC_1	2640286	2644749
group2356	MIC_9	13932469	13939332
group2357	2	1929646	1939405
group2359	3	52320911	52334407
group2360	6	53649999	53656216
group2361	4	9205750	9220000
group2363	MIC_6	1500792	1504764
group2364	1	175831165	175837740
group2365	MIC_1	29380442	29390744
group2366	2	169681562	169695617
group2367	3	186732820	186736435
group2368	MIC_9	13509509	13519215
group2369	5	9602621	9612517
group2371	6	50387672	50396826
group2372	2	269414176	269419298
group2374	MIC_9	3128912	3137043
group2377	3	156392247	156398187
group2379	MIC_7	17960033	17971962
group2380	MIC_3	23940081	23949028
group2382	4	59949106	59959984
group2385	MIC_9	13680002	13698937
group2386	MIC_6	378497	379999
group2388	MIC_1	960091	961278
group2389	2	26064427	26073104
group2390	MIC_4	16478549	16480000
group2391	Z	129500001	129504947
group2394	MIC_4	21101209	21106194
group2395	MIC_8	1589544	1596139
group2396	MIC_1	1880001	1885279
group2400	MIC_9	9569138	9577813
group2401	7	21080001	21089092
group2405	3	4927142	4939999
group2407	7	38570588	38573701
group2409	4	149340002	149349321
group2410	7	53720001	53738603
group2411	7	52694513	52700000
group2412	4	36858153	36860000
group2415	1	302301079	302318329
group2416	2	25704445	25718848
group2417	Z	133780001	133791769
group2418	MIC_3	29453743	29455384
group2420	1	72120001	72134209
group2421	3	21866932	21875376
group2422	4	68320001	68340000
group2423	MIC_9	8607239	8617374
group2424	MIC_10	2720001	2727367
group2426	MIC_6	5661090	5672595
group2427	1	285280381	285292539
group2428	4	88924391	88940000
group2429	MIC_8	1184017	1191568
group2431	MIC_6	22428858	22436517
group2432	2	23485568	23500000
group2433	MIC_9	13460001	13463395
group2434	1	148788220	148799999
group2435	MIC_2	30200508	30211738
group2436	1	107300001	107306258
group2437	2	122600002	122607022
group2439	1	540794	559924
group2440	1	173487801	173498820
group2441	1	130720001	130728153
group2443	1	337300001	337308072
group2444	MIC_6	547099	549167
group2446	2	285708561	285717722
group2447	MIC_2	5580001	5588416
group2448	3	53127383	53134007
group2449	2	8728489	8739009
group2451	MIC_11	7100001	7108726
group2452	6	50521504	50538019
group2453	MIC_1	660730	669596
group2454	MIC_7	19518083	19519840
group2456	1	359662312	359680000
group2458	Z	119590097	119600000
group2459	1	249544542	249550310
group2461	Z	102682538	102695462
group2462	MIC_9	13781635	13794594
group2465	MIC_9	15085155	15091232
group2466	1	351226647	351227963
group2468	MIC_10	5012852	5016708
group2470	Z	141603954	141619297
group2471	3	4682189	4693231
group2473	5	50141422	50150851
group2475	MIC_5	24960001	24967250
group2476	Z	6046307	6060000
group2477	MIC_7	16344575	16354912
group2478	2	309258613	309260000
group2479	1	163746894	163754312
group2481	Z	114155461	114158348
group2482	Z	49660001	49671589
group2483	MIC_9	13500001	13510915
group2484	Z	126900005	126915456
group2486	Z	21590212	21600000
group2487	Z	130181222	130196250
group2488	1	104154928	104160000
group2489	MIC_3	25080001	25098816
